100 10000
 21  28  1.54864293599309775118e+02
 21  29  1.27311752524071991388e+02
 21  30  1.51071302517203402971e+01
 21  31  1.91093723150315035753e+01
 21  32  2.43218330343961035567e+01
 21  33 -3.18445379872246370212e+01
 21  34  3.52747460083977060208e+01
 21  35  6.48177767063678942350e+01
 21  36  1.83092091059370233097e+02
 21  37 -1.04161984537160378750e+02
 21  38 -7.35275067459540121462e+00
 21  39 -4.04595512511158190705e+01
 21  40  7.98926304360663586124e+00
 21  41  9.86252759980816477992e+01
 21  42  6.44029869425938983341e+01
 21  43 -6.85034000393299322695e+01
 21  44 -9.72735392301790255942e+01
 21  45  3.47738179766298287632e+01
 21  46  6.75403833089433049963e+01
 21  47 -1.20717507620114858469e+02
 21  48  4.82303712296365176826e+01
 21  49 -2.27951603560665496673e+01
 21  50 -2.12797500533538404000e+01
 21  51 -1.58447126486650802235e+02
 21  52 -6.84036069852074462005e+01
 21  53  1.11120857180003618225e+00
 21  54 -5.27456610888394692438e+01
 21  55 -3.71518791290654277759e+01
 21  56 -6.88055790548486925218e+01
 21  57 -1.71053073101871689232e+02
 21  58  9.89309705706786814972e+01
 21  59 -1.69826926361656518338e+01
 21  60  1.28463477277388790299e+02
 21  61  1.48197090904312005932e+02
 21  62  4.85872634112405847873e+01
 21  63 -4.77906524478883909524e+01
 21  64 -9.69184674621161512675e+00
 21  65  5.90442974833877016749e+01
 21  66 -7.80845124753493546876e+00
 21  67  6.09308056442222234494e+00
 21  68  6.44174835258293825291e+01
 21  69 -2.09032627386692979599e+01
 21  70 -4.80788530265270175335e+00
 21  71  1.69856856798197419778e+01
 21  72 -5.92443020994968563286e+01
 21  73 -4.36578250679661934441e+01
 21  74 -4.04044570141334062896e+01
 21  75  7.26171607857224614690e+01
 21  76  9.23155437000674368164e+01
 21  77  5.56495694228177981699e+01
 21  78  5.57407418319556740016e+01
 21  79  6.55817696925759889837e+01
 21  80 -1.27463687385033836108e+02
 21  81 -3.60810015742578755749e+01
 21  82  1.99417809286799858626e+01
 21  83  1.42063425425638758526e+01
 21  84  2.85458114048661926176e+01
 21  85 -3.74390551542923422090e+00
 21  86  2.28092898102357324319e+01
 21  87 -2.32040420382395495835e+01
 21  88 -3.41521523809613469780e+01
 21  89 -1.04211519030142440556e+02
 21  90  3.49888385554338725569e+01
 21  91  1.23186329072168632592e+02
 21  92  9.49414978297007792207e+01
 21  93  1.49453175063970462588e+02
 21  94 -2.59398968088061891990e+01
 21  95 -7.03693695223495723212e+01
 21  96 -1.19319351138201774631e+01
 21  97 -6.68522539970305160750e+01
 21  98  3.51322348486838436088e+01
 21  99 -3.01383423063291502331e+01
 22   0 -4.11230564558634270611e+01
 22   1  1.47736460492575645276e+01
 22   2  1.21398514203290375235e+02
 22   3  1.69001552063058113617e+01
 22   4 -2.98427042738884189532e+01
 22   5 -3.21091952306232553127e+00
 22   6  1.71936028181094343381e+02
 22   7  1.57698511270149282382e+02
 22   8 -2.46254404091102863106e+01
 22   9  3.19392140864605345030e+01
 22  10 -1.55026478060758336142e+02
 22  11 -8.01761056690081375109e+01
 22  12 -1.05094481546916881598e+02
 22  13 -5.29771557025497852322e+00
 22  14 -5.44930228644453222842e+01
 22  15  1.53649377410044412073e+01
 22  16  9.07785485487494838708e+01
 22  17  2.82707466720292259765e+01
 22  18 -2.19475967845022488234e+01
 22  19  5.65494060220139687090e+01
 22  20  5.11565257293356054902e+01
 22  21  5.23036946953542738470e+01
 22  22  7.92083386877429575179e+02
 22  23 -2.23248895792320567466e+01
 22  24 -1.60903853902071869442e+00
 22  25  8.75676785297248905238e+00
 22  26  2.23305385288133280142e+01
 22  27  5.89719751919361243608e+01
 22  28  6.98333107880693688685e+01
 22  29  1.92761189461570978665e+01
 22  30  5.46807607741849679428e+01
 22  31 -7.13051606435173468412e+00
 22  32  5.60960560549738715963e+01
 22  33 -4.23398080104240293053e+01
 22  34 -4.11662016860908153149e+01
 22  35  5.85286230604034116709e+01
 22  36  8.51345268481987034193e+01
 22  37  9.13121627701578262304e+01
 22  38 -9.82307806891016213058e+01
 22  39  3.66230899476899622869e+01
 22  40  5.36073916471055866850e+01
 22  41 -2.26751520521320131252e+01
 22  42 -9.07351077592559249752e+01
 22  43 -8.79125912775100459839e+01
 22  44 -1.26347610785028514613e+01
 22  45 -1.35474529294990048811e+02
 22  46 -3.26440214374994184254e+01
 22  47  1.10277440149249741808e+02
 22  48  1.23937056634938187472e+01
 22  49  7.71177157650570421765e+01
 22  50 -7.61191616115536806575e+00
 22  51  2.34775745960466899476e+01
 22  52 -6.13478731493331874702e+00
 22  53 -1.22799321754547179353e+02
 22  54 -1.03471568237780445543e+02
 22  55 -9.78489737611700007847e+01
 22  56 -1.11972737963966082475e+02
 22  57  5.03590833028858568809e+01
 22  58 -5.03207330698208892272e+01
 22  59 -3.90788623390123790458e+00
 22  60 -3.86532897192450519697e+01
 22  61  1.25544536680073157697e+01
 22  62 -9.70572153524112835044e+00
 22  63 -1.82159286500564085998e+01
 22  64  1.17526608912968285381e+02
 22  65 -1.81633648031244945287e+01
 22  66  8.46551695440713274365e+01
 22  67 -1.24079344353061145512e+02
 22  68  1.48608559659284622967e+02
 22  69  1.70351908571969289596e+02
 22  70  7.84807947510200278884e+01
 22  71 -3.10548188001689631221e+01
 22  72  6.88918784591030970432e+01
 22  73  1.39067296416930702208e+02
 22  74  1.80753425351526004761e+01
 22  75  2.88191065042984249089e+01
 22  76  5.31277225881571126820e+01
 22  77 -3.67798988065888510235e+00
 22  78 -1.49436241337409594365e+01
 22  79 -9.44773874101099977452e+01
 22  80 -2.32775308890224096103e+02
 22  81 -8.09498764436939808320e+01
 22  82 -9.64140430911753725240e+01
 22  83  5.87231144404187688224e+01
 22  84  1.51261940436140378097e+02
 22  85 -7.09304605451281133810e+01
 22  86 -1.26421047247408946390e+01
 22  87 -4.65580143610861298953e+01
 22  88 -1.17768838333893896220e+02
 22  89  5.25741782547597367170e+01
 22  90 -5.54110056504282795231e+01
 22  91 -6.89815185638662420331e+00
 22  92  1.79866508720014053324e+01
 22  93  3.33652522147600762992e+01
 22  94  1.65425326488937542990e+01
 22  95  4.93888233337827173841e+01
 22  96  4.51780466278776131617e+01
 22  97  1.05115859181114657872e+02
 22  98 -1.48294034283520176132e+02
 22  99 -2.72933717755971372299e+01
 23   0 -5.82697338720774524745e+01
 23   1  2.53578849137456643348e+01
 23   2  2.51634723199142378292e+01
 23   3 -9.11114370578239061160e+01
 23   4 -3.21499615606007864699e+01
 23   5  2.83135972737798510934e+02
 23   6 -4.24936469740995832467e+01
 23   7 -1.58707974157363707945e+02
 23   8  1.26614633335721933349e+02
 23   9  1.22478470757438184791e+01
 23  10 -5.58050937422046402503e+01
 23  11 -2.88561215001318807083e+01
 23  12  5.18230251078913539686e+00
 23  13 -4.29759667723391629579e+01
 23  14 -9.02446359279765744077e+01
 23  15 -5.58683908989255018085e-01
 23  16 -1.49664251620144398203e+02
 23  17 -1.06339666905469144353e+02
 23  18  5.78878056376498122404e+01
 23  19  3.55732413997944263429e+01
 23  20 -6.58030948858545485791e+01
 23  21 -1.37015163287221326982e+02
 23  22 -2.23248895792320567466e+01
 23  23  8.61125148160465869296e+02
 23  24  4.42386141119760480933e+01
 23  25  4.52915962767957438473e+01
 23  26 -1.12942239516515741116e+01
 23  27 -1.61525923292420287680e+02
 23  28 -1.16638491580027022110e+02
 23  29  5.82596634894752867240e+01
 23  30 -8.91068129074130332867e+00
 23  31  3.11938856618569673174e+01
 23  32 -6.10200900950503850595e+01
 23  33 -3.99530993172371182709e+01
 23  34 -1.10282572146385390965e+02
 23  35 -4.47431796368079446324e+01
 23  36 -1.11093373772136772004e+02
 23  37 -2.35632731325034114889e+01
 23  38  7.99832716000395578249e+01
 23  39  6.18804547627798271492e+01
 23  40  1.31120271908248440695e+02
 23  41  3.11898289649686262237e+01
 23  42 -5.04001970707173541086e+00
 23  43 -6.84729947799288396482e+01
 23  44 -1.23814443613099072650e+02
 23  45 -5.86957385689185695554e+00
 23  46  1.25309269311016322490e+01
 23  47  6.45780395852863904338e+01
 23  48 -7.26521977741683002705e+01
 23  49  3.92079239422016812000e+01
 23  50 -2.05683981813223049073e+01
 23  51 -4.62940893365960306483e+01
 23  52  4.73968570323885813877e+01
 23  53 -4.27868663674546638731e+01
 23  54  2.67664169806019422992e+01
 23  55 -4.94187191172746906886e+01
 23  56  6.50550876289730268809e+01
 23  57  8.30035986829954985922e+00
 23  58 -1.13771753947742240598e+02
 23  59  3.79616603226773392521e+01
 23  60  8.59507296479460158878e+00
 23  61  1.50038287837180300127e-03
 23  62  3.29423066937979740487e+01
 23  63  1.17509383424136037988e+00
 23  64 -1.16182017753942830041e+02
 23  65  3.65564909562300215384e+01
 23  66  1.65365967255367280586e+02
 23  67  2.88776737756928056911e+01
 23  68 -1.48298688903446667098e+01
 23  69  9.35212943519250217150e+00
 23  70  1.42712545886802132600e+02
 23  71 -2.83717588643308076257e+01
 23  72  3.89169388260906998767e+01
 23  73  6.37550861876314645116e+00
 23  74  1.14706571885422135892e+02
 23  75 -1.73258393902550587029e+01
 23  76 -2.08163836126209780275e+01
 23  77 -6.35270017248024814194e+01
 23  78 -1.00615628219072767990e+01
 23  79 -9.59582720212197557430e+01
 23  80 -3.73912793175363589171e+01
 23  81  1.81071722192969701837e+01
 23  82 -1.83606627563994244667e+01
 23  83  1.57858878528008176545e+02
 23  84  2.47315487106733016276e+01
 23  85 -1.17144596868293309200e+01
 23  86  2.33578282915707085010e+01
 23  87  1.08815243624683503754e+02
 23  88 -1.15401981666293693252e+02
 23  89  5.63720756305598840186e+01
 23  90 -2.08440558501402435354e+01
 23  91 -7.23295261617197553505e+01
 23  92 -1.89905297520327636107e+01
 23  93 -6.78122958525721202250e+01
 23  94 -1.50071247373039828865e+00
 23  95 -6.25775934018342994136e+01
 23  96 -1.69015297035574896256e+01
 23  97  8.06422498000941345708e+00
 23  98  6.30057399308430277074e+01
 23  99 -6.52554367057343682745e+01
 24   0 -3.73301567588250264862e+01
 24   1 -8.40787822420980859306e+01
 24   2  1.24323167696676520677e+02
 24   3 -6.12080813967024113254e+01
 24   4 -9.84504744780925200587e+00
 24   5  8.18710809461902471185e+01
 24   6  6.69667910568169588714e+00
 24   7  9.12932536914280845508e+00
 24   8  3.58629972433448287461e+01
 24   9 -1.09734374835377607837e+02
 24  10 -4.78968319257661363508e+01
 24  11 -3.20513270709024737926e+01
 24  12  6.45429678930161401240e+01
 24  13  4.18984302259152130432e+00
 24  14 -7.07015290908324516295e+01
 24  15 -5.86656635108056079275e+01
 24  16 -6.25831221013623277827e+01
 24  17 -2.53080757679674270832e+01
 24  18 -2.06028760073657615237e+01
 24  19  7.01293694924777213373e+01
 24  20 -1.53968080055226550940e+02
 24  21  4.94506390862105931205e+01
 24  22 -1.60903853902071869442e+00
 24  23  4.42386141119760480933e+01
 24  24  7.86848914829938507864e+02
 24  25  1.02566550854757053912e+02
 24  26  6.59494312180948156765e+01
 24  27 -5.26959851645997758851e+01
 24  28  1.18014754630482929798e+01
 24  29 -1.00922440992431987183e+02
 24  30  2.92905338527347467448e+01
 24  31  1.98563153980135531640e+01
 24  32 -5.76851815287608893357e+00
 24  33  5.71268485762597606481e+01
 24  34 -2.15764142697787718816e+02
 24  35 -7.17075903268701020377e-02
 24  36  2.73114592704103849030e+01
 24  37 -1.00916494739774563527e+02
 24  38  4.27448610268475874818e+01
 24  39 -2.45244961139020496432e+01
 24  40  5.87302114017228547027e+01
 24  41 -8.63951907856554157661e+01
 24  42 -1.17763458647752955244e+02
 24  43  1.85430357955053004559e+01
 24  44  2.27178804106287856257e+02
 24  45  2.79893153435172088450e+01
 24  46  7.09500301481052275676e+01
 24  47  5.67610563622706933984e+01
 24  48 -2.12401107111973743713e+01
 24  49 -6.23764253125694452251e+01
 24  50 -7.05155469749110608291e+01
 24  51 -6.32378295749574235174e+01
 24  52 -1.06740086673023597541e+02
 24  53 -1.12763177095127801408e+02
 24  54 -2.37069108820842160412e+01
 24  55 -1.29522382639847137398e+02
 24  56  1.16534526851457314933e+02
 24  57 -5.30050839764783532360e+01
 24  58 -2.04619540102488031152e+01
 24  59 -5.16562297280774558317e+01
 24  60 -1.89540751495474992794e+01
 24  61  2.47278091761266196613e+01
 24  62  1.60266375730475800765e+02
 24  63  1.58172191522901727012e+02
 24  64 -1.18335446700722073388e+02
 24  65  1.17295179536175613322e+01
 24  66 -5.54132866016727234637e+01
 24  67  7.25846284392250140627e+01
 24  68  1.01728234441568137214e+01
 24  69  1.24618480727079248283e+01
 24  70  2.60438327943139142917e+01
 24  71 -4.72384286712398093755e+01
 24  72  8.44180950002013430478e-01
 24  73 -7.47298782427781702609e+01
 24  74 -5.02286144341210629705e+01
 24  75  1.09216068937381862725e+02
 24  76  1.27838676203596879333e+01
 24  77  5.56288060884391342142e+01
 24  78 -8.73628109381085771190e+00
 24  79 -5.64478590777896798159e+01
 24  80  5.87857924429774136854e+00
 24  81 -2.07782087161498623118e+02
 24  82 -1.00608606226328376465e+02
 24  83  6.17340192021017060142e+01
 24  84  2.84094321791652824061e+01
 24  85  1.55750682048192832241e+01
 24  86 -3.58542151654665914862e+01
 24  87  9.50218337311935670186e+01
 24  88 -2.27330893236736173435e+01
 24  89  6.51840153665392705307e+01
 24  90  9.97439567275973217875e+01
 24  91 -6.87940170671010946535e+01
 24  92 -2.15137958797561879010e+01
 24  93  1.16584590507756843181e+02
 24  94  2.10060384796380432704e+01
 24  95 -2.11574864425206385476e+02
 24  96  7.82413096655572957161e+01
 24  97 -9.42274267913944783004e+01
 24  98  6.23296730463038670678e+01
 24  99 -5.14780621505916329284e+01
 25   0 -9.04238131802209323951e+01
 25   1  1.99516194045718329164e+01
 25   2 -1.40799411578227484654e+01
 25   3 -7.61360989075828484829e+01
 25   4 -8.44258619009459465587e+01
 25   5  2.88319350770780609139e+01
 25   6  4.89785490219193846428e+01
 25   7 -2.38884801087307678813e+01
 25   8  4.98427522716481306020e+01
 25   9 -1.08443935898485349867e+02
 25  10  1.37849112724269360797e+02
 25  11  1.11933195517597724233e+02
 25  12 -2.73690014256042459806e+01
 25  13 -1.05157857609037165503e+02
 25  14 -2.65000430326695557426e+01
 25  15 -2.27855801830731621749e+02
 25  16 -3.07305551268653367458e+01
 25  17  1.33764217288504710268e+02
 25  18  1.01454434294851964182e+02
 25  19 -1.01800397269753730711e+02
 25  20 -1.25840998227917438612e+02
 25  21 -3.75935881632550206177e+01
 25  22  8.75676785297248905238e+00
 25  23  4.52915962767957438473e+01
 25  24  1.02566550854757053912e+02
 25  25  8.24222951415405304942e+02
 25  26 -4.68750871416236662981e+01
 25  27  4.14637157439129566683e+01
 25  28  3.59148504935685011219e+01
 25  29 -4.68970146513531247479e+01
 25  30 -6.20739196033769857763e+01
 25  31  7.72189669658792325890e+01
 25  32  1.75546178478759344443e+02
 25  33 -5.56296681640443750894e+01
 25  34 -1.76320335777730932136e+01
 25  35  6.21556026185465384515e+01
 25  36  7.52010435233357981133e+01
 25  37 -6.52196527229765763423e+01
 25  38  1.49981660533311522698e+01
 25  39  3.06268248143077777002e+01
 25  40  8.66039322014855770249e+01
 25  41  3.58058790787143621515e+01
 25  42 -6.24447374166065993784e-01
 25  43 -6.16797700894328571053e+01
 25  44 -2.56726610650096311872e+01
 25  45  2.03634142695030782022e+01
 25  46 -1.62449769207420075645e+02
 25  47 -2.65133801716875510124e+01
 25  48  3.49144097652573037749e+01
 25  49  4.52757779773751067864e+01
 25  50  1.04871048241607724094e+02
 25  51  2.29522138887764519666e+01
 25  52  1.11054991480253505642e+02
 25  53 -1.03083638207897379857e+02
 25  54  3.23752011930061645018e+00
 25  55 -7.81217848288811893553e+01
 25  56  1.12986851114603638280e+02
 25  57 -6.71225805183763100104e+01
 25  58 -3.35633066360253380367e+01
 25  59 -3.55436964186314625636e+01
 25  60  6.75910331303432059258e+01
 25  61 -7.76484592486560103453e+01
 25  62 -1.38339200618004127818e+02
 25  63  8.77848206486949322880e+01
 25  64 -2.61666765652788697594e+01
 25  65 -4.45252787919168824260e+01
 25  66 -8.91467868562892675754e+01
 25  67  7.45482602017568325437e+01
 25  68 -1.27748074792820162315e+02
 25  69  1.18860885535556462855e+02
 25  70 -9.04286613632055065182e+01
 25  71 -1.28213789222237608101e+02
 25  72 -3.93834301153764769765e+01
 25  73  9.33280038043263715508e+00
 25  74 -8.49633054406661756275e+01
 25  75 -4.41088977730057791860e+01
 25  76 -1.17907373107426877823e+02
 25  77  1.21554375445635443498e+02
 25  78 -3.66632098999173194898e+01
 25  79  3.00207766237538926646e+01
 25  80 -9.66108849544013708055e+01
 25  81  9.33087223216554662031e+01
 25  82  3.97143084383189872710e+01
 25  83 -6.98215843350462819217e+01
 25  84  9.84806044815672265713e+01
 25  85  4.03303852579403283585e+01
 25  86 -1.78116529118884699301e+02
 25  87 -5.69954134776457976841e+01
 25  88 -9.71763781351472459846e+01
 25  89  1.33853190645100966094e+02
 25  90  4.36001053560709834755e+01
 25  91  3.10962288485686535466e+01
 25  92 -7.23943276969062221582e+00
 25  93  1.11513592579812922168e+02
 25  94 -3.77447459490479797495e+00
 25  95 -2.01076458906622491440e+02
 25  96 -1.31337715983481359672e+02
 25  97 -4.26868776688267388408e+01
 25  98  6.72561806219528968143e+00
 25  99 -5.68912657202895459818e+01
 26   0  5.02142837059734929994e+01
 26   1  9.00911025915851979562e+01
 26   2  3.00623345944644171368e+01
 26   3 -2.41337914362280194780e+01
 26   4  2.02768175082822814659e+01
 26   5 -2.01441897969098278054e+01
 26   6 -9.29145685893966657432e+01
 26   7 -3.84544080573370976595e+01
 26   8  9.39256003634534835101e+01
 26   9 -4.50029261047356641257e+01
 26  10 -1.10491948444181353750e+01
 26  11 -8.61557230191208986980e+01
 26  12 -5.94473536778316571372e+01
 26  13  7.15532942160998288728e+01
 26  14 -1.83425813308574959137e+02
 26  15 -3.27994605238881975495e+00
 26  16  4.98749389036249866081e+01
 26  17  3.05252752035692580534e+01
 26  18 -2.98074887780034814000e+01
 26  19  5.69583772970921344836e+01
 26  20  4.33751721098141302946e+01
 26  21  5.33012864427842458781e+01
